65

Culture: pt-BR 
Date: 15/05/2023 13:59:58.91493

ENLIGHT Version: 1.13.0.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGBY

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 136
CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 5 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 6 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 7 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
CH 8 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 128
Timestamp	# CH 1	# CH 2	# CH 3	# CH 4	# CH 5	# CH 6	# CH 7	# CH 8
15/05/2023 14:00:13.94793	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:13.94893	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:13.94993	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:13.95093	0	1	0	0	0	0	0	0	1552,89174
15/05/2023 14:00:13.95193	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:13.95293	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:13.95393	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:13.95493	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:13.95593	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:13.95693	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:13.95793	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:13.95893	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 14:00:13.95993	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:13.96093	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:13.96193	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:13.96293	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:13.96393	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:13.96493	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:13.96593	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:13.96693	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:13.96793	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:13.96893	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 14:00:13.96993	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:13.97093	0	1	0	0	0	0	0	0	1552,89115
15/05/2023 14:00:13.97193	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:13.97293	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:13.97393	0	1	0	0	0	0	0	0	1552,88391
15/05/2023 14:00:13.97493	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:13.97593	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:13.97693	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:13.97793	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:13.97893	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:13.97993	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:13.98093	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:13.98193	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:13.98293	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:13.98393	0	1	0	0	0	0	0	0	1552,88352
15/05/2023 14:00:13.98493	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 14:00:13.98593	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:13.98693	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:13.98793	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:13.98893	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:13.98993	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:13.99093	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:13.99193	0	1	0	0	0	0	0	0	1552,88195
15/05/2023 14:00:13.99293	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:13.99393	0	1	0	0	0	0	0	0	1552,88371
15/05/2023 14:00:13.99493	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:13.99593	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:13.99693	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:13.99793	0	1	0	0	0	0	0	0	1552,88313
15/05/2023 14:00:13.99893	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:13.99993	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.00093	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.00193	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.00293	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.00393	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.00493	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.00593	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.00693	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 14:00:14.00793	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:14.00893	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.00993	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.01093	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.01193	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 14:00:14.01293	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.01393	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.01493	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.01593	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.01693	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.01793	0	1	0	0	0	0	0	0	1552,88332
15/05/2023 14:00:14.01893	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.01993	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.02093	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 14:00:14.02193	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.02293	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.02393	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.02493	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:14.02593	0	1	0	0	0	0	0	0	1552,88293
15/05/2023 14:00:14.02693	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.02793	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:14.02893	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.02993	0	1	0	0	0	0	0	0	1552,88235
15/05/2023 14:00:14.03093	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.03193	0	1	0	0	0	0	0	0	1552,88469
15/05/2023 14:00:14.03293	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.03393	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:14.03493	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.03593	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.03693	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.03793	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:14.03893	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.03993	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.04093	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.04193	0	1	0	0	0	0	0	0	1552,88313
15/05/2023 14:00:14.04293	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.04393	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.04493	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 14:00:14.04593	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.04693	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.04793	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.04893	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 14:00:14.04993	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.05093	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.05193	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.05293	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.05393	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.05493	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.05593	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.05693	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.05793	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.05893	0	1	0	0	0	0	0	0	1552,89194
15/05/2023 14:00:14.05993	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.06093	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 14:00:14.06193	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.06293	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.06393	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.06493	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.06593	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.06693	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.06793	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.06893	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.06993	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.07093	0	1	0	0	0	0	0	0	1552,89194
15/05/2023 14:00:14.07193	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.07293	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.07393	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.07493	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.07593	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.07693	0	1	0	0	0	0	0	0	1552,88998
15/05/2023 14:00:14.07793	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.07893	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.07993	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.08093	0	1	0	0	0	0	0	0	1552,88352
15/05/2023 14:00:14.08193	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.08293	0	1	0	0	0	0	0	0	1552,88293
15/05/2023 14:00:14.08393	0	1	0	0	0	0	0	0	1552,88998
15/05/2023 14:00:14.08493	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.08593	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.08693	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.08793	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.08893	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.08993	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.09093	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.09193	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 14:00:14.09293	0	1	0	0	0	0	0	0	1552,88195
15/05/2023 14:00:14.09393	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.09493	0	1	0	0	0	0	0	0	1552,88391
15/05/2023 14:00:14.09593	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.09693	0	1	0	0	0	0	0	0	1552,88411
15/05/2023 14:00:14.09793	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.09893	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.09993	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.10093	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.10193	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 14:00:14.10293	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:14.10393	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.10493	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.10593	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.10693	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.10793	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 14:00:14.10893	0	1	0	0	0	0	0	0	1552,88430
15/05/2023 14:00:14.10993	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.11093	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.11193	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.11293	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.11393	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.11493	0	1	0	0	0	0	0	0	1552,89017
15/05/2023 14:00:14.11593	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.11693	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.11793	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.11893	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.11993	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.12093	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.12193	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 14:00:14.12293	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.12393	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.12493	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.12593	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.12693	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.12793	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.12893	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 14:00:14.12993	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.13093	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.13193	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.13293	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.13393	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 14:00:14.13493	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.13593	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.13693	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.13793	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.13893	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.13993	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.14093	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.14193	0	1	0	0	0	0	0	0	1552,88156
15/05/2023 14:00:14.14293	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 14:00:14.14393	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.14493	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.14593	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.14693	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.14793	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.14893	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:14.14993	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.15093	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.15193	0	1	0	0	0	0	0	0	1552,88352
15/05/2023 14:00:14.15293	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.15393	0	1	0	0	0	0	0	0	1552,88235
15/05/2023 14:00:14.15493	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.15593	0	1	0	0	0	0	0	0	1552,88293
15/05/2023 14:00:14.15693	0	1	0	0	0	0	0	0	1552,88391
15/05/2023 14:00:14.15793	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:14.15893	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.15993	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.16093	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.16193	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.16293	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.16393	0	1	0	0	0	0	0	0	1552,89037
15/05/2023 14:00:14.16493	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.16593	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.16693	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.16793	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.16893	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:14.16993	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:14.17093	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.17193	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.17293	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.17393	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.17493	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.17593	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.17693	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.17793	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:14.17893	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.17993	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.18093	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.18193	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.18293	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 14:00:14.18393	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.18493	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.18593	0	1	0	0	0	0	0	0	1552,88841
15/05/2023 14:00:14.18693	0	1	0	0	0	0	0	0	1552,88371
15/05/2023 14:00:14.18793	0	1	0	0	0	0	0	0	1552,88998
15/05/2023 14:00:14.18893	0	1	0	0	0	0	0	0	1552,88332
15/05/2023 14:00:14.18993	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.19093	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.19193	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.19293	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.19393	0	1	0	0	0	0	0	0	1552,89017
15/05/2023 14:00:14.19493	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.19593	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.19693	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 14:00:14.19793	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.19893	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.19993	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.20093	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 14:00:14.20193	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.20293	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 14:00:14.20393	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.20493	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.20593	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:14.20693	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.20793	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.20893	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.20993	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.21093	0	1	0	0	0	0	0	0	1552,89076
15/05/2023 14:00:14.21193	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.21293	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.21393	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.21493	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.21593	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.21693	0	1	0	0	0	0	0	0	1552,88920
15/05/2023 14:00:14.21793	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.21893	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.21993	0	1	0	0	0	0	0	0	1552,88567
15/05/2023 14:00:14.22093	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.22193	0	1	0	0	0	0	0	0	1552,88411
15/05/2023 14:00:14.22293	0	1	0	0	0	0	0	0	1552,88411
15/05/2023 14:00:14.22393	0	1	0	0	0	0	0	0	1552,88450
15/05/2023 14:00:14.22493	0	1	0	0	0	0	0	0	1552,88332
15/05/2023 14:00:14.22593	0	1	0	0	0	0	0	0	1552,88332
15/05/2023 14:00:14.22693	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 14:00:14.22793	0	1	0	0	0	0	0	0	1552,88078
15/05/2023 14:00:14.22893	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.22993	0	1	0	0	0	0	0	0	1552,88822
15/05/2023 14:00:14.23093	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.23193	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.23293	0	1	0	0	0	0	0	0	1552,88117
15/05/2023 14:00:14.23393	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.23493	0	1	0	0	0	0	0	0	1552,89096
15/05/2023 14:00:14.23593	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.23693	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.23793	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.23893	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.23993	0	1	0	0	0	0	0	0	1552,88783
15/05/2023 14:00:14.24093	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.24193	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.24293	0	1	0	0	0	0	0	0	1552,88998
15/05/2023 14:00:14.24393	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.24493	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.24593	0	1	0	0	0	0	0	0	1552,89056
15/05/2023 14:00:14.24693	0	1	0	0	0	0	0	0	1552,89135
15/05/2023 14:00:14.24793	0	1	0	0	0	0	0	0	1552,88880
15/05/2023 14:00:14.24893	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.24993	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.25093	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.25193	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.25293	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.25393	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.25493	0	1	0	0	0	0	0	0	1552,88587
15/05/2023 14:00:14.25593	0	1	0	0	0	0	0	0	1552,88978
15/05/2023 14:00:14.25693	0	1	0	0	0	0	0	0	1552,88743
15/05/2023 14:00:14.25793	0	1	0	0	0	0	0	0	1552,88626
15/05/2023 14:00:14.25893	0	1	0	0	0	0	0	0	1552,88391
15/05/2023 14:00:14.25993	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.26093	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.26193	0	1	0	0	0	0	0	0	1552,88489
15/05/2023 14:00:14.26293	0	1	0	0	0	0	0	0	1552,88411
15/05/2023 14:00:14.26393	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.26493	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.26593	0	1	0	0	0	0	0	0	1552,88528
15/05/2023 14:00:14.26693	0	1	0	0	0	0	0	0	1552,88371
15/05/2023 14:00:14.26793	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.26893	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.26993	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.27093	0	1	0	0	0	0	0	0	1552,88548
15/05/2023 14:00:14.27193	0	1	0	0	0	0	0	0	1552,88606
15/05/2023 14:00:14.27293	0	1	0	0	0	0	0	0	1552,88665
15/05/2023 14:00:14.27393	0	1	0	0	0	0	0	0	1552,88939
15/05/2023 14:00:14.27493	0	1	0	0	0	0	0	0	1552,88802
15/05/2023 14:00:14.27593	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.27693	0	1	0	0	0	0	0	0	1552,89115
15/05/2023 14:00:14.27793	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.27893	0	1	0	0	0	0	0	0	1552,89252
15/05/2023 14:00:14.27993	0	1	0	0	0	0	0	0	1552,88763
15/05/2023 14:00:14.28093	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.28193	0	1	0	0	0	0	0	0	1552,88861
15/05/2023 14:00:14.28293	0	1	0	0	0	0	0	0	1552,88645
15/05/2023 14:00:14.28393	0	1	0	0	0	0	0	0	1552,88998
15/05/2023 14:00:14.28493	0	1	0	0	0	0	0	0	1552,88704
15/05/2023 14:00:14.28593	0	1	0	0	0	0	0	0	1552,88724
15/05/2023 14:00:14.28693	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.28793	0	1	0	0	0	0	0	0	1552,88959
15/05/2023 14:00:14.28893	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.28993	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.29093	0	1	0	0	0	0	0	0	1552,88900
15/05/2023 14:00:14.29193	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.29293	0	1	0	0	0	0	0	0	1552,88685
15/05/2023 14:00:14.29393	0	1	0	0	0	0	0	0	1552,88509
15/05/2023 14:00:14.29493	0	1	0	0	0	0	0	0	1552,88822
